Data Source,ID,Post link,List date,Sold date,Days until sold,Price,Address,Status,Area,Bedrooms,Bathrooms,Latitude,Longitude
https://www.realtor.com/,3243883955,https://www.realtor.com/realestateandhomes-detail/620-Sinclair-Ave_Staten-Island_NY_10312_M32438-83955,2023-12-04,Not sold yet,Not sold yet,260000,"620 Sinclair Ave, Staten Island, NY 10312",FOR_SALE,2015.0,4,2,40.541781,-74.196109
https://www.realtor.com/,3974591407,https://www.realtor.com/realestateandhomes-detail/77-City-Blvd_Staten-Island_NY_10301_M39745-91407,2024-03-20,Not sold yet,Not sold yet,99000,"77 City Blvd, Staten Island, NY 10301",FOR_SALE,1176.0,3,1,40.628757,-74.104166
https://www.realtor.com/,3536803586,https://www.realtor.com/realestateandhomes-detail/24005-147th-Ave_Rosedale_NY_11422_M35368-03586,2023-11-21,Not sold yet,Not sold yet,250000,"240-05 147 Ave, Rosedale, NY 11422",FOR_SALE,2304.0,4,2,40.657539,-73.743602
https://www.realtor.com/,3204384532,https://www.realtor.com/realestateandhomes-detail/579-E-29th-St_Brooklyn_NY_11210_M32043-84532,2021-02-24,Not sold yet,Not sold yet,275000,"579 E 29th St, Brooklyn, NY 11210",FOR_SALE,,4,1,40.636665,-73.948744
https://www.realtor.com/,3767233034,https://www.realtor.com/realestateandhomes-detail/182-Benedict-Ave_Staten-Island_NY_10314_M37672-33034,2024-05-24,Not sold yet,Not sold yet,899000,"182 Benedict Ave, Staten Island, NY 10314",FOR_SALE,2352.0,4,5,40.62244,-74.128401
https://www.realtor.com/,3498695875,https://www.realtor.com/realestateandhomes-detail/11530-116th-St_South-Ozone-Park_NY_11420_M34986-95875,2024-07-02,Not sold yet,Not sold yet,274000,"115-30 116th St, South Ozone Park, NY 11420",FOR_SALE,1556.0,3,1,40.675743,-73.822474
https://www.realtor.com/,3164678083,https://www.realtor.com/realestateandhomes-detail/11512-159th-St_Jamaica_NY_11434_M31646-78083,2024-07-05,Not sold yet,Not sold yet,204000,"115-12 159th St, Jamaica, NY 11434",FOR_SALE,1216.0,0,,40.686815,-73.786858
https://www.realtor.com/,9560315995,https://www.realtor.com/realestateandhomes-detail/822-Lafayette-Ave_Brooklyn_NY_11221_M95603-15995,2024-07-05,Not sold yet,Not sold yet,530000,"822 Lafayette Ave, Brooklyn, NY 11221",FOR_SALE,2520.0,0,,40.690948,-73.940025
https://www.realtor.com/,9341676064,https://www.realtor.com/realestateandhomes-detail/40-Olive-Walk_Breezy-Point_NY_11697_M93416-76064,2024-03-14,Not sold yet,Not sold yet,665000,"40 Olive Walk, Queens, NY 11697",FOR_SALE,,3,1,40.558208,-73.922073
https://www.realtor.com/,4095521316,https://www.realtor.com/realestateandhomes-detail/15806-85th-St_Howard-Beach_NY_11414_M40955-21316,2024-07-02,Not sold yet,Not sold yet,2900000,"158-06 85th St, Howard Beach, NY 11414",FOR_SALE,4725.0,4,4.5+,40.659495,-73.847951
https://www.realtor.com/,3396953034,https://www.realtor.com/realestateandhomes-detail/15911-29th-Ave_Flushing_NY_11358_M33969-53034,2024-07-05,Not sold yet,Not sold yet,1275000,"159-11 29 Ave, Flushing, NY 11358",FOR_SALE,,4,2.5,40.771281,-73.804802
https://www.realtor.com/,3690957873,https://www.realtor.com/realestateandhomes-detail/10221-68th-Ave_Forest-Hills_NY_11375_M36909-57873,2024-07-05,Not sold yet,Not sold yet,1540000,"102-21 68th Ave, Forest Hills, NY 11375",FOR_SALE,1894.0,3,2.5,40.723678,-73.852446
https://www.realtor.com/,3727465045,https://www.realtor.com/realestateandhomes-detail/3716-Bayview-Ave_Brooklyn_NY_11224_M37274-65045,2024-07-05,Not sold yet,Not sold yet,1198888,"3716 Bayview Ave, Brooklyn, NY 11224",FOR_SALE,2868.0,6,3,40.580712,-74.004604
https://www.realtor.com/,3260314567,https://www.realtor.com/realestateandhomes-detail/4803-195th-St_Fresh-Meadows_NY_11365_M32603-14567,2024-07-05,Not sold yet,Not sold yet,1388000,"48-03 195th St, Fresh Meadows, NY 11365",FOR_SALE,4000.0,3,2.5,40.750371,-73.78484
https://www.realtor.com/,9511284884,https://www.realtor.com/realestateandhomes-detail/2220-Tiemann-Ave_Bronx_NY_10469_M95112-84884,2024-07-05,Not sold yet,Not sold yet,895000,"2220 Tiemann Ave, Bronx, NY 10469",FOR_SALE,2200.0,4,3,40.857983,-73.837883
https://www.realtor.com/,3528601534,https://www.realtor.com/realestateandhomes-detail/15729-12th-Rd_Whitestone_NY_11357_M35286-01534,2024-07-05,Not sold yet,Not sold yet,1480000,"157-29 12th Rd, Whitestone, NY 11357",FOR_SALE,2560.0,5,3,40.79079,-73.803511
https://www.realtor.com/,3643064136,https://www.realtor.com/realestateandhomes-detail/12612-Linden-Blvd_South-Ozone-Park_NY_11420_M36430-64136,2024-07-05,Not sold yet,Not sold yet,749000,"126-12 Linden Blvd, South Ozone Park, NY 11420",FOR_SALE,,3,2,40.68041,-73.813721
https://www.realtor.com/,4695761437,https://www.realtor.com/realestateandhomes-detail/555-W-246th-St_Bronx_NY_10471_M46957-61437,2024-07-05,Not sold yet,Not sold yet,1776000,"555 W 246th St, Bronx, NY 10471",FOR_SALE,2300.0,4,3,40.893181,-73.909361
https://www.realtor.com/,4657885207,https://www.realtor.com/realestateandhomes-detail/10-Elie-Ct_Staten-Island_NY_10314_M46578-85207,2024-07-05,Not sold yet,Not sold yet,779900,"10 Elie Ct, Staten Island, NY 10314",FOR_SALE,2415.0,4,2.5,40.589445,-74.162943
https://www.realtor.com/,4139846969,https://www.realtor.com/realestateandhomes-detail/10726-111th-St_South-Richmond-Hill_NY_11419_M41398-46969,2024-07-06,Not sold yet,Not sold yet,649000,"107-26 111th St, Richmond Hill South, NY 11419",FOR_SALE,,3,2.5,40.681623,-73.829974
https://www.realtor.com/,4431606404,https://www.realtor.com/realestateandhomes-detail/200-London-Rd_Staten-Island_NY_10306_M44316-06404,2024-07-05,Not sold yet,Not sold yet,899000,"200 London Rd, Staten Island, NY 10306",FOR_SALE,1563.0,4,2,40.578992,-74.135965
https://www.realtor.com/,3529642901,https://www.realtor.com/realestateandhomes-detail/98-Bay-10th-St_Brooklyn_NY_11228_M35296-42901,2024-07-05,Not sold yet,Not sold yet,1980000,"98 Bay 10 St, Brooklyn, NY 11228",FOR_SALE,,5,3,40.609062,-74.011102
https://www.realtor.com/,4654688559,https://www.realtor.com/realestateandhomes-detail/237-Naughton-Ave_Staten-Island_NY_10305_M46546-88559,2024-07-05,Not sold yet,Not sold yet,759888,"237 Naughton Ave, Staten Island, NY 10305",FOR_SALE,1080.0,3,1.5,40.585107,-74.095928
https://www.realtor.com/,3348534609,https://www.realtor.com/realestateandhomes-detail/631-W-142nd-St_New-York_NY_10031_M33485-34609,2024-07-06,Not sold yet,Not sold yet,1450000,"631 W 142nd St, New York, NY 10031",FOR_SALE,3000.0,0,,40.825279,-73.953081
https://www.realtor.com/,3619299837,https://www.realtor.com/realestateandhomes-detail/11539-224th-St_Cambria-Heights_NY_11411_M36192-99837,2024-07-05,Not sold yet,Not sold yet,695000,"115-39 224th St, Cambria Heights, NY 11411",FOR_SALE,,4,1,40.697994,-73.734262
https://www.realtor.com/,4510127671,https://www.realtor.com/realestateandhomes-detail/11815-203rd-St_Saint-Albans_NY_11412_M45101-27671,2024-07-06,Not sold yet,Not sold yet,675000,"118-15 203 St, Saint Albans, NY 11412",FOR_SALE,,3,1.5,40.69393,-73.748212
https://www.realtor.com/,4352380937,https://www.realtor.com/realestateandhomes-detail/18905-118th-Ave_Saint-Albans_NY_11412_M43523-80937,2024-07-05,Not sold yet,Not sold yet,630000,"189-05 118th Ave, Saint Albans, NY 11412",FOR_SALE,1484.0,3,2,40.690724,-73.761193
https://www.realtor.com/,4952190589,https://www.realtor.com/realestateandhomes-detail/1104-Malba-Dr_Whitestone_NY_11357_M49521-90589,2024-07-05,Not sold yet,Not sold yet,2495000,"11-04 Malba Dr, Malba, NY 11357",FOR_SALE,5000.0,4,4.5+,40.788459,-73.824993
https://www.realtor.com/,4964710843,https://www.realtor.com/realestateandhomes-detail/8551-257th-St_Floral-Park_NY_11001_M49647-10843,2024-07-06,Not sold yet,Not sold yet,789000,"85-51 257th St, Floral Park, NY 11001",FOR_SALE,1536.0,4,2,40.733325,-73.709454
https://www.realtor.com/,4449012748,https://www.realtor.com/realestateandhomes-detail/69-Birchard-Ave_Staten-Island_NY_10314_M44490-12748,2024-07-05,Not sold yet,Not sold yet,879000,"69 Birchard Ave, Staten Island, NY 10314",FOR_SALE,1440.0,3,2,40.602238,-74.134786
https://www.realtor.com/,4081471567,https://www.realtor.com/realestateandhomes-detail/426-Howe-Ave_Bronx_NY_10473_M40814-71567,2024-07-05,Not sold yet,Not sold yet,650000,"426 Howe Ave, Bronx, NY 10473",FOR_SALE,1630.0,3,2,40.815583,-73.848007
https://www.realtor.com/,3762489771,https://www.realtor.com/realestateandhomes-detail/19-Warren-St-Apt-2E_New-York_NY_10007_M37624-89771,2024-07-05,Not sold yet,Not sold yet,2700000,"19 Warren St Apt 2E, New York, NY 10007",FOR_SALE,1602.0,3,2,40.713889,-74.007833
https://www.realtor.com/,4719598158,https://www.realtor.com/realestateandhomes-detail/10-Warren-Pl_Brooklyn_NY_11201_M47195-98158,2024-07-05,Not sold yet,Not sold yet,2495000,"10 Warren Pl, Brooklyn, NY 11201",FOR_SALE,945.0,3,1,40.688029,-73.998564
https://www.realtor.com/,3359506263,https://www.realtor.com/realestateandhomes-detail/13834-230th-St_Springfield-Gardens_NY_11413_M33595-06263,2024-07-05,Not sold yet,Not sold yet,515000,"138-34 230 St, Laurelton, NY 11413",FOR_SALE,1700.0,3,1.5,40.670334,-73.744331
https://www.realtor.com/,4991755861,https://www.realtor.com/realestateandhomes-detail/14408-120th-Ave_Jamaica_NY_11436_M49917-55861,2024-05-07,Not sold yet,Not sold yet,649000,"144-08 120th Ave, Queens, NY 11436",FOR_SALE,,4,4,40.676391,-73.795547
https://www.realtor.com/,3391221600,https://www.realtor.com/realestateandhomes-detail/14523-222nd-St_Springfield-Gardens_NY_11413_M33912-21600,2024-02-27,Not sold yet,Not sold yet,455000,"145-23 222 St, Queens, NY 11413",FOR_SALE,2112.0,4,2,40.663168,-73.756556
https://www.realtor.com/,3890442952,https://www.realtor.com/realestateandhomes-detail/295-Leonard-Ave_Staten-Island_NY_10314_M38904-42952,2024-06-29,Not sold yet,Not sold yet,850000,"295 Leonard Ave, Staten Island, NY 10314",FOR_SALE,1144.0,4,2,40.618737,-74.141336
https://www.realtor.com/,4955053769,https://www.realtor.com/realestateandhomes-detail/24106-137th-Ave_Rosedale_NY_11422_M49550-53769,2024-01-08,Not sold yet,Not sold yet,250000,"241-06 137 Ave, Rosedale, NY 11422",FOR_SALE,1676.0,4,2,40.669028,-73.735137
https://www.realtor.com/,4884205862,https://www.realtor.com/realestateandhomes-detail/180-Kilroe-St_Bronx_NY_10464_M48842-05862,2024-06-20,Not sold yet,Not sold yet,724999,"180 Kilroe St, Bronx, NY 10464",FOR_SALE,1680.0,4,2,40.854743,-73.789153
https://www.realtor.com/,3382890995,https://www.realtor.com/realestateandhomes-detail/282-Lyndale-Ave_Staten-Island_NY_10312_M33828-90995,2024-07-01,Not sold yet,Not sold yet,1088000,"282 Lyndale Ave, Staten Island, NY 10312",FOR_SALE,2390.0,4,2.5,40.535792,-74.158742
https://www.realtor.com/,3438289005,https://www.realtor.com/realestateandhomes-detail/144-Johnson-Ave_Staten-Island_NY_10307_M34382-89005,2024-07-01,Not sold yet,Not sold yet,749000,"144 Johnson Ave, Staten Island, NY 10307",FOR_SALE,1840.0,3,1.5,40.511821,-74.247966
https://www.realtor.com/,4267269224,https://www.realtor.com/realestateandhomes-detail/346-51st-St_Brooklyn_NY_11220_M42672-69224,2024-06-03,Not sold yet,Not sold yet,525000,"346 51st St, Brooklyn, NY 11220",FOR_SALE,3184.0,4,0.5+,40.646303,-74.014271
https://www.realtor.com/,4498599899,https://www.realtor.com/realestateandhomes-detail/17537-Linden-Blvd_Jamaica_NY_11434_M44985-99899,2024-06-26,Not sold yet,Not sold yet,949999,"175-37 Linden Blvd, Jamaica, NY 11434",FOR_SALE,,6,3.5,40.69315,-73.774252
https://www.realtor.com/,4407935011,https://www.realtor.com/realestateandhomes-detail/177-Benedict-Rd_Staten-Island_NY_10304_M44079-35011,2023-10-06,Not sold yet,Not sold yet,16800000,"177 Benedict Rd, Staten Island, NY 10304",FOR_SALE,33000.0,8,16.5,40.595015,-74.106421
https://www.realtor.com/,4730807839,https://www.realtor.com/realestateandhomes-detail/8525-96th-St_Woodhaven_NY_11421_M47308-07839,2024-06-28,Not sold yet,Not sold yet,900000,"85-25 96th St, Woodhaven, NY 11421",FOR_SALE,,4,3,40.69657,-73.849282
https://www.realtor.com/,4353909575,https://www.realtor.com/realestateandhomes-detail/3141-Valhalla-Dr_Bronx_NY_10465_M43539-09575,2024-06-10,Not sold yet,Not sold yet,599000,"3141 Valhalla Dr, Bronx, NY 10465",FOR_SALE,1472.0,3,1.5,40.840818,-73.82311
https://www.realtor.com/,3533066446,https://www.realtor.com/realestateandhomes-detail/16-Congress-St_Staten-Island_NY_10304_M35330-66446,2024-06-20,Not sold yet,Not sold yet,588888,"16 Congress St, Staten Island, NY 10304",FOR_SALE,1050.0,4,2,40.630079,-74.077374
https://www.realtor.com/,3354922552,https://www.realtor.com/realestateandhomes-detail/13726-Francis-Lewis-Blvd_Springfield-Gardens_NY_11413_M33549-22552,2024-05-25,Not sold yet,Not sold yet,659777,"137-26 Francis Lewis Blvd, Laurelton, NY 11413",FOR_SALE,,3,1.5,40.671862,-73.742338
https://www.realtor.com/,3767772274,https://www.realtor.com/realestateandhomes-detail/284-Bay-10th-St_Brooklyn_NY_11228_M37677-72274,2024-06-04,Not sold yet,Not sold yet,2198000,"284 Bay 10th St, Brooklyn, NY 11228",FOR_SALE,2052.0,4,3.5,40.605427,-74.014887
https://www.realtor.com/,3799974388,https://www.realtor.com/realestateandhomes-detail/16703-140th-Ave_Jamaica_NY_11434_M37999-74388,2024-05-15,Not sold yet,Not sold yet,483000,"16703 140th Ave, Jamaica, NY 11434",FOR_SALE,2304.0,5,2,40.670974,-73.772096
https://www.realtor.com/,3659931087,https://www.realtor.com/realestateandhomes-detail/128-Hart-Blvd_Staten-Island_NY_10301_M36599-31087,2024-07-02,Not sold yet,Not sold yet,999000,"128 Hart Blvd, Staten Island, NY 10301",FOR_SALE,2040.0,3,1.5,40.632208,-74.101084
https://www.realtor.com/,3908790972,https://www.realtor.com/realestateandhomes-detail/7315-Avenue-U_Brooklyn_NY_11234_M39087-90972,2024-06-05,Not sold yet,Not sold yet,550000,"7315 Avenue U, Brooklyn, NY 11234",FOR_SALE,1886.0,3,2.5,40.621204,-73.90583
https://www.realtor.com/,4347809821,https://www.realtor.com/realestateandhomes-detail/335-Stewart-Ave_Staten-Island_NY_10314_M43478-09821,2024-06-27,Not sold yet,Not sold yet,743000,"335 Stewart Ave, Staten Island, NY 10314",FOR_SALE,1242.0,3,1.5,40.615855,-74.144976
https://www.realtor.com/,4464700487,https://www.realtor.com/realestateandhomes-detail/8927-209th-St_Queens-Village_NY_11427_M44647-00487,2023-08-03,Not sold yet,Not sold yet,229000,"89-27 209 St, Jamaica, NY 11427",FOR_SALE,,3,,40.720419,-73.755315
https://www.realtor.com/,3690237744,https://www.realtor.com/realestateandhomes-detail/774-Rensselaer-Ave_Staten-Island_NY_10312_M36902-37744,2024-06-25,Not sold yet,Not sold yet,799888,"774 Rensselaer Ave, Staten Island, NY 10312",FOR_SALE,2133.0,3,2,40.539179,-74.20001
https://www.realtor.com/,3290683528,https://www.realtor.com/realestateandhomes-detail/1335-E-49th-St_Brooklyn_NY_11234_M32906-83528,2024-07-01,Not sold yet,Not sold yet,500000,"1335 E 49th St, Brooklyn, NY 11234",FOR_SALE,1956.0,4,2,40.628619,-73.928632
https://www.realtor.com/,3618617678,https://www.realtor.com/realestateandhomes-detail/74-Saint-Stephens-Pl_Staten-Island_NY_10306_M36186-17678,2024-06-27,Not sold yet,Not sold yet,649000,"74 St Stephens Pl, Staten Island, NY 10306",FOR_SALE,1643.0,3,2,40.576592,-74.119745
https://www.realtor.com/,4109080525,https://www.realtor.com/realestateandhomes-detail/117-Malba-Dr_Whitestone_NY_11357_M41090-80525,2024-04-22,Not sold yet,Not sold yet,7298000,"117 Malba Dr, Malba, NY 11357",FOR_SALE,8300.0,5,4.5+,40.795443,-73.827806
https://www.realtor.com/,3163375608,https://www.realtor.com/realestateandhomes-detail/9042-221st-St_Queens-Village_NY_11428_M31633-75608,2024-06-24,Not sold yet,Not sold yet,759000,"90-42 221st St, Queens Village, NY 11428",FOR_SALE,,3,1.5,40.72666,-73.739289
https://www.realtor.com/,4983083046,https://www.realtor.com/realestateandhomes-detail/8907-211th-St_Queens-Village_NY_11427_M49830-83046,2024-07-03,Not sold yet,Not sold yet,749777,"89-07 211 St, Queens Village, NY 11427",FOR_SALE,,4,2,40.722249,-73.7539
https://www.realtor.com/,3570164952,https://www.realtor.com/realestateandhomes-detail/179-Barclay-Ave_Staten-Island_NY_10312_M35701-64952,2024-07-03,Not sold yet,Not sold yet,789000,"179 Barclay Ave, Staten Island, NY 10312",FOR_SALE,1150.0,3,2.5,40.538502,-74.174199
https://www.realtor.com/,4386467413,https://www.realtor.com/realestateandhomes-detail/2942-Lurting-Ave_Bronx_NY_10469_M43864-67413,2023-09-27,Not sold yet,Not sold yet,245000,"2942 Lurting Ave, Bronx, NY 10469",FOR_SALE,,3,1,40.868998,-73.856393
https://www.realtor.com/,4757071402,https://www.realtor.com/realestateandhomes-detail/292-Thomas-St_Staten-Island_NY_10306_M47570-71402,2024-07-03,Not sold yet,Not sold yet,949000,"292 Thomas St, Staten Island, NY 10306",FOR_SALE,1680.0,3,3,40.568344,-74.138217
https://www.realtor.com/,9213019739,https://www.realtor.com/realestateandhomes-detail/160-Reid-Ave_Breezy-Point_NY_11697_M92130-19739,2024-02-09,Not sold yet,Not sold yet,799000,"160 Reid Ave, Queens, NY 11697",FOR_SALE,,3,1.5,40.558464,-73.910728
https://www.realtor.com/,3468683493,https://www.realtor.com/realestateandhomes-detail/614-Leverett-Ave_Staten-Island_NY_10312_M34686-83493,2024-06-12,Not sold yet,Not sold yet,1299000,"614 Leverett Ave, Staten Island, NY 10312",FOR_SALE,2934.0,4,3.5,40.554425,-74.167185
https://www.realtor.com/,4465651731,https://www.realtor.com/realestateandhomes-detail/16103-83rd-St_Howard-Beach_NY_11414_M44656-51731,2024-04-02,Not sold yet,Not sold yet,370000,"161-03 83 St, Howard Beach, NY 11414",FOR_SALE,2366.0,3,2,40.654382,-73.848063
https://www.realtor.com/,9552976446,https://www.realtor.com/realestateandhomes-detail/15-Essex-Walk_Breezy-Point_NY_11697_M95529-76446,2024-04-11,Not sold yet,Not sold yet,1650000,"15 Essex Walk, Queens, NY 11697",FOR_SALE,,4,2.5,40.556644,-73.916039
https://www.realtor.com/,3756722846,https://www.realtor.com/realestateandhomes-detail/3262-Lafayette-Ave_Bronx_NY_10465_M37567-22846,2024-07-03,Not sold yet,Not sold yet,715000,"3262 Lafayette Ave, Bronx, NY 10465",FOR_SALE,1518.0,3,2,40.832798,-73.817182
https://www.realtor.com/,9721501979,https://www.realtor.com/realestateandhomes-detail/103-Beach-221st-St_Breezy-Point_NY_11697_M97215-01979,2024-06-06,Not sold yet,Not sold yet,1495000,"103 Beach 221st St, Queens, NY 11697",FOR_SALE,,4,2.5,40.554211,-73.928413
https://www.realtor.com/,3333755497,https://www.realtor.com/realestateandhomes-detail/13827-223rd-St_Springfield-Gardens_NY_11413_M33337-55497,2024-06-29,Not sold yet,Not sold yet,849900,"138-27 223rd St, Laurelton, NY 11413",FOR_SALE,,5,2.5+,40.672151,-73.750024
https://www.realtor.com/,3501545756,https://www.realtor.com/realestateandhomes-detail/687-Oakland-Ave_Staten-Island_NY_10310_M35015-45756,2024-06-29,Not sold yet,Not sold yet,785000,"687 Oakland Ave, Staten Island, NY 10310",FOR_SALE,2052.0,2,1.5,40.624449,-74.108737
https://www.realtor.com/,3570622292,https://www.realtor.com/realestateandhomes-detail/14570-220th-St_Springfield-Gardens_NY_11413_M35706-22292,2024-04-25,Not sold yet,Not sold yet,350000,"145-70 220 St, Springfield Gardens, NY 11413",FOR_SALE,934.0,3,2,40.662696,-73.759452
https://www.realtor.com/,4460603159,https://www.realtor.com/realestateandhomes-detail/5009-217th-St_Oakland-Gardens_NY_11364_M44606-03159,2024-06-20,Not sold yet,Not sold yet,998000,"50-09 217 St, Bayside, NY 11364",FOR_SALE,,3,2,40.754388,-73.762848
https://www.realtor.com/,4577614306,https://www.realtor.com/realestateandhomes-detail/8124-Commonwealth-Blvd_Bellerose_NY_11426_M45776-14306,2024-07-02,Not sold yet,Not sold yet,699000,"81-24 Commonwealth Blvd, Bellerose, NY 11426",FOR_SALE,,3,1,40.739253,-73.724105
https://www.realtor.com/,3820755151,https://www.realtor.com/realestateandhomes-detail/6731-Ingram-St_Forest-Hills_NY_11375_M38207-55151,2024-06-05,Not sold yet,Not sold yet,1295000,"67-31 Ingram St, Queens, NY 11375",FOR_SALE,2143.0,3,2.5,40.717625,-73.855954
https://www.realtor.com/,9651614667,https://www.realtor.com/realestateandhomes-detail/3-Beach-220th-St_Breezy-Point_NY_11697_M96516-14667,2024-04-12,Not sold yet,Not sold yet,749000,"3 Beach 220th St, Queens, NY 11697",FOR_SALE,,3,1,40.557369,-73.929092
https://www.realtor.com/,4485477213,https://www.realtor.com/realestateandhomes-detail/5409-252nd-St_Little-Neck_NY_11362_M44854-77213,2024-03-01,Not sold yet,Not sold yet,1795000,"54-09 252 St, Little Neck, NY 11362",FOR_SALE,3340.0,4,3.5+,40.764159,-73.728556
https://www.realtor.com/,3049679940,https://www.realtor.com/realestateandhomes-detail/6253-69th-St_Middle-Village_NY_11379_M30496-79940,2024-06-28,Not sold yet,Not sold yet,899000,"62-53 69th St, Middle Village, NY 11379",FOR_SALE,,2,2,40.71647,-73.888096
https://www.realtor.com/,3256637834,https://www.realtor.com/realestateandhomes-detail/7705-82nd-St_Ridgewood_NY_11385_M32566-37834,2024-07-02,Not sold yet,Not sold yet,799000,"77-05 82nd St, Glendale, NY 11385",FOR_SALE,1244.0,3,1.5,40.706425,-73.866733
https://www.realtor.com/,3725591232,https://www.realtor.com/realestateandhomes-detail/17217-32nd-Ave_Flushing_NY_11358_M37255-91232,2024-06-08,Not sold yet,Not sold yet,880000,"172-17 32nd Ave, Flushing, NY 11358",FOR_SALE,,3,2.5,40.768828,-73.792804
https://www.realtor.com/,4056517173,https://www.realtor.com/realestateandhomes-detail/19628-47th-Ave_Flushing_NY_11358_M40565-17173,2024-06-21,Not sold yet,Not sold yet,979000,"196-28 47th Ave, Flushing, NY 11358",FOR_SALE,1404.0,3,1.5,40.752534,-73.783985
https://www.realtor.com/,4355545393,https://www.realtor.com/realestateandhomes-detail/316-Beach-74th-St_Arverne_NY_11692_M43555-45393,2024-06-25,Not sold yet,Not sold yet,450000,"316 Beach 74th St, Arverne, NY 11692",FOR_SALE,,3,1,40.591296,-73.802051
https://www.realtor.com/,3897224865,https://www.realtor.com/realestateandhomes-detail/10456-91st-Ave_Richmond-Hill_NY_11418_M38972-24865,2024-06-10,Not sold yet,Not sold yet,675000,"104-56 91st Ave, Richmond Hill, NY 11418",FOR_SALE,1248.0,3,2,40.692642,-73.839995
https://www.realtor.com/,3512970504,https://www.realtor.com/realestateandhomes-detail/1939-Kimball-St_Brooklyn_NY_11234_M35129-70504,2024-06-26,Not sold yet,Not sold yet,789000,"1939 Kimball St, Brooklyn, NY 11234",FOR_SALE,1780.0,3,1.5,40.612624,-73.929212
https://www.realtor.com/,3817919790,https://www.realtor.com/realestateandhomes-detail/8721-251st-St_Bellerose_NY_11426_M38179-19790,2024-06-04,Not sold yet,Not sold yet,795000,"87-21 251st St, Bellerose, NY 11426",FOR_SALE,,3,2,40.729952,-73.714591
https://www.realtor.com/,3416968361,https://www.realtor.com/realestateandhomes-detail/1164-E-45th-St_Brooklyn_NY_11234_M34169-68361,2024-06-29,Not sold yet,Not sold yet,819000,"1164 E 45th St, Brooklyn, NY 11234",FOR_SALE,1643.0,3,2,40.632393,-73.933447
https://www.realtor.com/,3939433879,https://www.realtor.com/realestateandhomes-detail/7617-97th-Ave_Ozone-Park_NY_11416_M39394-33879,2024-06-18,Not sold yet,Not sold yet,699888,"76-17 97th Ave, Ozone Park, NY 11416",FOR_SALE,1232.0,3,1.5,40.681951,-73.861669
https://www.realtor.com/,4430916724,https://www.realtor.com/realestateandhomes-detail/3642-204th-St_Bayside_NY_11361_M44309-16724,2024-06-28,Not sold yet,Not sold yet,1498000,"36-42 204th St, Bayside, NY 11361",FOR_SALE,1900.0,3,3.5,40.763827,-73.782539
https://www.realtor.com/,4046213400,https://www.realtor.com/realestateandhomes-detail/157-Collyer-Ave_Staten-Island_NY_10312_M40462-13400,2024-06-17,Not sold yet,Not sold yet,1099900,"157 Collyer Ave, Staten Island, NY 10312",FOR_SALE,5808.0,5,2.5,40.534612,-74.188098
https://www.realtor.com/,4212046324,https://www.realtor.com/realestateandhomes-detail/39-North-Dr_Whitestone_NY_11357_M42120-46324,2024-05-28,Not sold yet,Not sold yet,1198000,"39 North Dr, Malba, NY 11357",FOR_SALE,2050.0,3,1.5,40.790534,-73.82915
https://www.realtor.com/,3787876530,https://www.realtor.com/realestateandhomes-detail/13177-228th-St_Springfield-Gardens_NY_11413_M37878-76530,2024-05-23,Not sold yet,Not sold yet,799900,"13177 228th St, Springfield Gardens, NY 11413",FOR_SALE,,4,1.5,40.678063,-73.741145
https://www.realtor.com/,4782132488,https://www.realtor.com/realestateandhomes-detail/1948-81st-St_East-Elmhurst_NY_11370_M47821-32488,2024-06-28,Not sold yet,Not sold yet,621500,"19-48 81st St, East Elmhurst, NY 11370",FOR_SALE,,3,1,40.771756,-73.88955
https://www.realtor.com/,4167178495,https://www.realtor.com/realestateandhomes-detail/7619-270th-St_New-Hyde-Park_NY_11040_M41671-78495,2024-07-02,Not sold yet,Not sold yet,1398000,"76-19 270th St, New Hyde Park, NY 11040",FOR_SALE,2300.0,4,3.5,40.752964,-73.706016
https://www.realtor.com/,4823052419,https://www.realtor.com/realestateandhomes-detail/5826-Hewlett-St_Little-Neck_NY_11362_M48230-52419,2024-06-04,Not sold yet,Not sold yet,1188000,"58-26 Hewlett St, Little Neck, NY 11362",FOR_SALE,,4,2.5,40.761948,-73.718162
https://www.realtor.com/,3388313664,https://www.realtor.com/realestateandhomes-detail/1361-Merry-Ave_Bronx_NY_10461_M33883-13664,2024-06-25,Not sold yet,Not sold yet,729000,"1361 Merry Ave, Bronx, NY 10461",FOR_SALE,1440.0,3,3,40.840159,-73.827879
https://www.realtor.com/,4153958869,https://www.realtor.com/realestateandhomes-detail/7604-Cooper-Ave_Ridgewood_NY_11385_M41539-58869,2024-06-09,Not sold yet,Not sold yet,650000,"76-04 Cooper Ave, Glendale, NY 11385",FOR_SALE,,4,2,40.707015,-73.874124
https://www.realtor.com/,4981400790,https://www.realtor.com/realestateandhomes-detail/10203-Rau-Ct_Howard-Beach_NY_11414_M49814-00790,2024-06-25,Not sold yet,Not sold yet,439000,"102-03 Rau Ct, Howard Beach, NY 11414",FOR_SALE,,3,2,40.654107,-73.829678
https://www.realtor.com/,3506127022,https://www.realtor.com/realestateandhomes-detail/24218-Van-Zandt-Ave_Little-Neck_NY_11362_M35061-27022,2024-06-29,Not sold yet,Not sold yet,1398888,"242-18 Van Zandt Ave, Douglaston, NY 11362",FOR_SALE,2488.0,4,3,40.760734,-73.741312
