Data Source,ID,Post link,Price,Address,Status,Area,Bedrooms,Bathrooms,Latitude,Longitude
https://www.realtor.com/,3910078555,https://www.realtor.com/realestateandhomes-detail/238-Taylor-St_Staten-Island_NY_10310_M39100-78555,649900.0,"238 Taylor St, Staten Island, NY 10310",SOLD,1569.0,3.0,2.5,40.632632,-74.123189
https://www.realtor.com/,4159877520,https://www.realtor.com/realestateandhomes-detail/7-Canda-Ave_Brooklyn_NY_11235_M41598-77520,356250.0,"7 Canda Ave SW, Brooklyn, NY 11235",SOLD,829.0,1.0,1,40.584479,-73.939471
https://www.realtor.com/,3269380860,https://www.realtor.com/realestateandhomes-detail/10824-Springfield-Blvd_Queens-Village_NY_11429_M32693-80860,570000.0,"108-24 Springfield Blvd, Queens Village, NY 11429",SOLD,1728.0,3.0,1,40.709273,-73.738404
https://www.realtor.com/,3536357069,https://www.realtor.com/realestateandhomes-detail/642-E-40th-St_Brooklyn_NY_11203_M35363-57069,699000.0,"642 E 40th St, Brooklyn, NY 11203",SOLD,1536.0,3.0,2.5,40.639915,-73.939089
https://www.realtor.com/,3715881635,https://www.realtor.com/realestateandhomes-detail/201-Brighton-10th-St_Brooklyn_NY_11235_M37158-81635,599000.0,"201 Brighton 10th St, Brooklyn, NY 11235",SOLD,1680.0,2.0,1,40.581705,-73.957401
https://www.realtor.com/,4819852929,https://www.realtor.com/realestateandhomes-detail/11010-194th-St_Saint-Albans_NY_11412_M48198-52929,599000.0,"110-10 194th St, Jamaica, NY 11412",SOLD,1296.0,3.0,2,40.703629,-73.763272
https://www.realtor.com/,3840428419,https://www.realtor.com/realestateandhomes-detail/1252-117th-St_College-Point_NY_11356_M38404-28419,900000.0,"12-52 117th St, Flushing, NY 11356",SOLD,1848.0,3.0,2.5,40.786154,-73.85066
https://www.realtor.com/,4393436786,https://www.realtor.com/realestateandhomes-detail/199-Mosely-Ave_Staten-Island_NY_10312_M43934-36786,799999.0,"199 Mosely Ave, Staten Island, NY 10312",SOLD,2112.0,3.0,3.5,40.540962,-74.171392
https://www.realtor.com/,3828707683,https://www.realtor.com/realestateandhomes-detail/28-Franklin-Ln-Apt-F_Staten-Island_NY_10306_M38287-07683,510000.0,"28 Franklin Ln Apt F, Staten Island, NY 10306",SOLD,1320.0,3.0,1.5,40.570087,-74.151579
https://www.realtor.com/,3172791909,https://www.realtor.com/realestateandhomes-detail/161-Wilson-Ave_Staten-Island_NY_10308_M31727-91909,699999.0,"161 Wilson Ave, Staten Island, NY 10308",SOLD,1380.0,3.0,1.5,40.548363,-74.158863
