Data Source,ID,Post link,Price,Address,Status,Area,Bedrooms,Bathrooms,Latitude,Longitude
https://www.realtor.com/,8528897141,https://www.realtor.com/realestateandhomes-detail/10804-S-Ridgeway-Ave_Chicago_IL_60655_M85288-97141,585000.0,"10804 S Ridgeway Ave, Chicago, IL 60655",FOR_SALE,2500.0,5,3,41.696579,-87.714786
https://www.realtor.com/,7736315630,https://www.realtor.com/realestateandhomes-detail/11367-S-Millard-Ave_Chicago_IL_60655_M77363-15630,345000.0,"11367 S Millard Ave, Chicago, IL 60655",FOR_SALE,1156.0,3,2,41.685901,-87.71121
https://www.realtor.com/,7644634227,https://www.realtor.com/realestateandhomes-detail/5018-N-Tripp-Ave_Chicago_IL_60630_M76446-34227,399900.0,"5018 N Tripp Ave, Chicago, IL 60630",FOR_SALE,1780.0,3,2,41.972438,-87.73467
https://www.realtor.com/,7727347806,https://www.realtor.com/realestateandhomes-detail/3422-W-85th-Pl_Chicago_IL_60652_M77273-47806,359900.0,"3422 W 85th Pl, Chicago, IL 60652",FOR_SALE,1860.0,3,2.5,41.738157,-87.707887
https://www.realtor.com/,7857767263,https://www.realtor.com/realestateandhomes-detail/8134-S-Washtenaw-Ave_Chicago_IL_60652_M78577-67263,215000.0,"8134 S Washtenaw Ave, Chicago, IL 60652",FOR_SALE,1850.0,4,2.5,41.74529,-87.690417
https://www.realtor.com/,7687763182,https://www.realtor.com/realestateandhomes-detail/6621-S-University-Ave_Chicago_IL_60637_M76877-63182,525000.0,"6621 S University Ave, Chicago, IL 60637",FOR_SALE,3100.0,3,4,41.774301,-87.598143
https://www.realtor.com/,8714184814,https://www.realtor.com/realestateandhomes-detail/4414-N-Monitor-Ave_Chicago_IL_60630_M87141-84814,579999.0,"4414 N Monitor Ave, Chicago, IL 60630",FOR_SALE,1450.0,4,4,41.960913,-87.77372
https://www.realtor.com/,8520368315,https://www.realtor.com/realestateandhomes-detail/9537-S-Leavitt-St_Chicago_IL_60643_M85203-68315,669999.0,"9537 S Leavitt St, Chicago, IL 60643",FOR_SALE,3188.0,4,3.5,41.719907,-87.676841
https://www.realtor.com/,7101542087,https://www.realtor.com/realestateandhomes-detail/9924-S-Longwood-Dr_Chicago_IL_60643_M71015-42087,899873.0,"9924 S Longwood Dr, Chicago, IL 60643",FOR_SALE,4724.0,5,4.5,41.71292,-87.669421
https://www.realtor.com/,8912516086,https://www.realtor.com/realestateandhomes-detail/3621-N-Richmond-St_Chicago_IL_60618_M89125-16086,1050000.0,"3621 N Richmond St, Chicago, IL 60618",FOR_SALE,2900.0,3,4,41.947321,-87.701385
https://www.realtor.com/,8650226307,https://www.realtor.com/realestateandhomes-detail/1521-N-State-Pkwy_Chicago_IL_60610_M86502-26307,7700000.0,"1521 N State Pkwy, Chicago, IL 60610",FOR_SALE,9700.0,6,6.5+,41.910183,-87.628462
https://www.realtor.com/,8537870193,https://www.realtor.com/realestateandhomes-detail/1516-W-Highland-Ave_Chicago_IL_60660_M85378-70193,974900.0,"1516 W Highland Ave, Chicago, IL 60660",FOR_SALE,2700.0,4,3.5,41.997505,-87.668534
https://www.realtor.com/,9998534338,https://www.realtor.com/realestateandhomes-detail/2733-N-Pulaski-Rd_Chicago_IL_60639_M99985-34338,3500000.0,"2733 N Pulaski Rd, Chicago, IL 60639",FOR_SALE,7000.0,4,3.5,41.931019,-87.726601
https://www.realtor.com/,7181364513,https://www.realtor.com/realestateandhomes-detail/7420-S-Luella-Ave_Chicago_IL_60649_M71813-64513,325000.0,"7420 S Luella Ave, Chicago, IL 60649",FOR_SALE,2490.0,3,4,41.760058,-87.570387
https://www.realtor.com/,7724517397,https://www.realtor.com/realestateandhomes-detail/1464-N-Paulina-St_Chicago_IL_60622_M77245-17397,1190000.0,"1464 N Paulina St, Chicago, IL 60622",FOR_SALE,3654.0,5,3.5,41.908767,-87.670391
https://www.realtor.com/,8252701756,https://www.realtor.com/realestateandhomes-detail/6241-N-Kilpatrick-Ave_Chicago_IL_60646_M82527-01756,1595000.0,"6241 N Kilpatrick Ave, Chicago, IL 60646",FOR_SALE,3748.0,4,4.5,41.994129,-87.742926
https://www.realtor.com/,8754573575,https://www.realtor.com/realestateandhomes-detail/4040-W-Rosemont-Ave_Chicago_IL_60646_M87545-73575,495000.0,"4040 W Rosemont Ave, Chicago, IL 60646",FOR_SALE,2107.0,3,2,41.995496,-87.73046
https://www.realtor.com/,7513031401,https://www.realtor.com/realestateandhomes-detail/7124-S-Woodlawn-Ave_Chicago_IL_60619_M75130-31401,345000.0,"7124 S Woodlawn Ave, Chicago, IL 60619",FOR_SALE,3100.0,3,3,41.765205,-87.596196
https://www.realtor.com/,9915577036,https://www.realtor.com/realestateandhomes-detail/2237-E-70th-Pl-Apt-3_Chicago_IL_60649_M99155-77036,39900.0,"2237 E 70th Pl Apt 3, Chicago, IL 60649",FOR_SALE,1400.0,3,2,41.766981,-87.569961
https://www.realtor.com/,8144753478,https://www.realtor.com/realestateandhomes-detail/1423-N-California-Ave_Chicago_IL_60622_M81447-53478,935000.0,"1423 N California Ave, Chicago, IL 60622",FOR_SALE,4000.0,3,3.5,41.907311,-87.696587
https://www.realtor.com/,7753968315,https://www.realtor.com/realestateandhomes-detail/457-E-91st-St_Chicago_IL_60619_M77539-68315,264500.0,"457 E 91st St, Chicago, IL 60619",FOR_SALE,1882.0,3,1.5,41.728971,-87.612083
https://www.realtor.com/,8522505772,https://www.realtor.com/realestateandhomes-detail/4927-S-Dorchester-Ave_Chicago_IL_60615_M85225-05772,1600000.0,"4927 S Dorchester Ave, Chicago, IL 60615",FOR_SALE,3500.0,6,4.5,41.805231,-87.591505
https://www.realtor.com/,7837690366,https://www.realtor.com/realestateandhomes-detail/2000-E-93rd-St_Chicago_IL_60617_M78376-90366,225000.0,"2000 E 93rd St, Chicago, IL 60617",FOR_SALE,1600.0,3,1.5,41.726397,-87.575275
https://www.realtor.com/,7363755408,https://www.realtor.com/realestateandhomes-detail/6417-S-Claremont-Ave_Chicago_IL_60636_M73637-55408,219900.0,"6417 S Claremont Ave, Chicago, IL 60636",FOR_SALE,1700.0,5,2,41.776879,-87.681879
https://www.realtor.com/,8211417389,https://www.realtor.com/realestateandhomes-detail/2450-N-Central-Park-Ave_Chicago_IL_60647_M82114-17389,998000.0,"2450-2448 N Central Park Ave, Chicago, IL 60647",FOR_SALE,2250.0,2,2,41.926149,-87.717388
https://www.realtor.com/,7386580018,https://www.realtor.com/realestateandhomes-detail/7411-N-Oconto-Ave_Chicago_IL_60631_M73865-80018,475000.0,"7411 N Oconto Ave, Chicago, IL 60631",FOR_SALE,2020.0,3,2,42.015731,-87.807455
https://www.realtor.com/,8835234745,https://www.realtor.com/realestateandhomes-detail/6131-W-Cornelia-Ave_Chicago_IL_60634_M88352-34745,439000.0,"6131 W Cornelia Ave, Chicago, IL 60634",FOR_SALE,2300.0,4,2,41.943639,-87.780141
https://www.realtor.com/,9541873514,https://www.realtor.com/realestateandhomes-detail/6346-S-Kenwood-Ave_Chicago_IL_60637_M95418-73514,879000.0,"6346 S Kenwood Ave, Chicago, IL 60637",FOR_SALE,3200.0,5,3.5,41.77916,-87.593491
https://www.realtor.com/,7404567209,https://www.realtor.com/realestateandhomes-detail/12213-S-State-St_Chicago_IL_60628_M74045-67209,175000.0,"12213 S State St, Chicago, IL 60628",FOR_SALE,1040.0,3,1,41.672137,-87.622108
https://www.realtor.com/,7910329024,https://www.realtor.com/realestateandhomes-detail/1249-S-Keeler-Ave_Chicago_IL_60623_M79103-29024,125000.0,"1249 S Keeler Ave, Chicago, IL 60623",FOR_SALE,714.0,4,1,41.864681,-87.729673
https://www.realtor.com/,7224378857,https://www.realtor.com/realestateandhomes-detail/7255-S-Troy-St_Chicago_IL_60629_M72243-78857,265000.0,"7255 S Troy St, Chicago, IL 60629",FOR_SALE,1345.0,2,1,41.760971,-87.701137
https://www.realtor.com/,7289550693,https://www.realtor.com/realestateandhomes-detail/3315-S-Carpenter-St_Chicago_IL_60608_M72895-50693,435000.0,"3315 S Carpenter St, Chicago, IL 60608",FOR_SALE,1400.0,3,1,41.833832,-87.65191
https://www.realtor.com/,7336184908,https://www.realtor.com/realestateandhomes-detail/7951-S-Loomis-Blvd_Chicago_IL_60620_M73361-84908,110000.0,"7951 S Loomis Blvd, Chicago, IL 60620",FOR_SALE,1636.0,4,1,41.74892,-87.658203
https://www.realtor.com/,8900187173,https://www.realtor.com/realestateandhomes-detail/10616-S-Green-Bay-Ave_Chicago_IL_60617_M89001-87173,220000.0,"10616 S Green Bay Ave, Chicago, IL 60617",FOR_SALE,890.0,3,2,41.702166,-87.541695
https://www.realtor.com/,7659136641,https://www.realtor.com/realestateandhomes-detail/6214-S-Kenneth-Ave_Chicago_IL_60629_M76591-36641,369900.0,"6214 S Kenneth Ave, Chicago, IL 60629",FOR_SALE,1300.0,5,2,41.779823,-87.734134
https://www.realtor.com/,8900187173,https://www.realtor.com/realestateandhomes-detail/10616-S-Green-Bay-Ave_Chicago_IL_60617_M89001-87173,220000.0,"10616 S Green Bay Ave, Chicago, IL 60617",FOR_SALE,840.0,3,2,41.702166,-87.541695
https://www.realtor.com/,8485881574,https://www.realtor.com/realestateandhomes-detail/5833-S-Nashville-Ave_Chicago_IL_60638_M84858-81574,769900.0,"5833 S Nashville Ave, Chicago, IL 60638",FOR_SALE,2776.0,4,3.5,41.785728,-87.786086
https://www.realtor.com/,8376637428,https://www.realtor.com/realestateandhomes-detail/4333-W-55th-St_Chicago_IL_60632_M83766-37428,279900.0,"4333 W 55th St, Chicago, IL 60632",FOR_SALE,1180.0,3,1.5,41.792854,-87.731903
https://www.realtor.com/,8950143132,https://www.realtor.com/realestateandhomes-detail/9856-S-Seeley-Ave_Chicago_IL_60643_M89501-43132,469900.0,"9856 S Seeley Ave, Chicago, IL 60643",FOR_SALE,2300.0,4,2.5,41.713915,-87.673729
https://www.realtor.com/,9400164347,https://www.realtor.com/realestateandhomes-detail/7321-S-South-Shore-Dr-Apt-10C_Chicago_IL_60649_M94001-64347,165000.0,"7321 S South Shore Dr Ste 4B, Chicago, IL 60649",FOR_SALE,2000.0,3,2,41.763632,-87.559538
https://www.realtor.com/,9008118438,https://www.realtor.com/realestateandhomes-detail/8531-S-Kildare-Ave_Chicago_IL_60652_M90081-18438,315900.0,"8531 S Kildare Ave, Chicago, IL 60652",FOR_SALE,1110.0,3,2,41.737481,-87.728455
https://www.realtor.com/,8522602346,https://www.realtor.com/realestateandhomes-detail/9011-S-Dauphin-Ave_Chicago_IL_60619_M85226-02346,295000.0,"9011 S Dauphin Ave, Chicago, IL 60619",FOR_SALE,1296.0,3,2,41.730731,-87.602293
https://www.realtor.com/,7908659242,https://www.realtor.com/realestateandhomes-detail/741-W-93rd-St_Chicago_IL_60620_M79086-59242,259000.0,"741 W 93rd St, Chicago, IL 60620",FOR_SALE,1100.0,4,2,41.724873,-87.64253
https://www.realtor.com/,7974313090,https://www.realtor.com/realestateandhomes-detail/3954-W-Ontario-St_Chicago_IL_60624_M79743-13090,64000.0,"3954 W Ontario St, Chicago, IL 60624",FOR_SALE,1024.0,3,2,41.892491,-87.725634
https://www.realtor.com/,8395832902,https://www.realtor.com/realestateandhomes-detail/3845-S-Winchester-Ave_Chicago_IL_60609_M83958-32902,2500000.0,"3845 S Winchester Ave, Chicago, IL 60609",FOR_SALE,7400.0,3,3.5+,41.823653,-87.673535
https://www.realtor.com/,7461407921,https://www.realtor.com/realestateandhomes-detail/10854-S-Union-Ave_Chicago_IL_60628_M74614-07921,155000.0,"10854 S Union Ave, Chicago, IL 60628",FOR_SALE,1185.0,3,2.5,41.696253,-87.640427
https://www.realtor.com/,7091878222,https://www.realtor.com/realestateandhomes-detail/4800-S-Lake-Park-Ave-Apt-409_Chicago_IL_60615_M70918-78222,32000.0,"4800 S Lake Park Ave Unit 205A, Chicago, IL 60615",FOR_SALE,1250.0,2,1,41.808955,-87.591369
https://www.realtor.com/,8744262098,https://www.realtor.com/realestateandhomes-detail/7316-S-Paxton-Ave_Chicago_IL_60649_M87442-62098,375000.0,"7316 S Paxton Ave, Chicago, IL 60649",FOR_SALE,2106.0,4,1.5,41.76197,-87.57164
https://www.realtor.com/,7688032267,https://www.realtor.com/realestateandhomes-detail/7113-W-73rd-Pl_Chicago_IL_60638_M76880-32267,250000.0,"7113 W 73rd Pl, Nottingham Park, IL 60638",FOR_SALE,2300.0,4,2,41.757908,-87.798506
https://www.realtor.com/,9958460212,https://www.realtor.com/realestateandhomes-detail/1036-S-Monitor-Ave_Chicago_IL_60644_M99584-60212,390000.0,"1036 S Monitor Ave, Chicago, IL 60644",FOR_SALE,1606.0,4,2,41.868047,-87.770888
https://www.realtor.com/,7656706834,https://www.realtor.com/realestateandhomes-detail/2026-N-Kilbourn-Ave_Chicago_IL_60639_M76567-06834,429999.0,"2026 N Kilbourn Ave, Chicago, IL 60639",FOR_SALE,2121.0,2,3,41.917869,-87.739159
https://www.realtor.com/,8884748404,https://www.realtor.com/realestateandhomes-detail/9030-S-Ellis-Ave_Chicago_IL_60619_M88847-48404,85000.0,"9030 S Ellis Ave, Chicago, IL 60619",FOR_SALE,966.0,3,2,41.730319,-87.600173
https://www.realtor.com/,8485858830,https://www.realtor.com/realestateandhomes-detail/1409-W-71st-Pl_Chicago_IL_60636_M84858-58830,225000.0,"1409 W 71st Pl, Chicago, IL 60636",FOR_SALE,1056.0,5,2,41.763806,-87.659365
https://www.realtor.com/,7030415924,https://www.realtor.com/realestateandhomes-detail/8405-S-Hamilton-Ave_Chicago_IL_60620_M70304-15924,135000.0,"8405 S Hamilton Ave, Chicago, IL 60620",FOR_SALE,935.0,2,1,41.740871,-87.676213
https://www.realtor.com/,8621459445,https://www.realtor.com/realestateandhomes-detail/10342-S-Corliss-Ave_Chicago_IL_60628_M86214-59445,225000.0,"10342 S Corliss Ave, Chicago, IL 60628",FOR_SALE,1040.0,3,2,41.706191,-87.604351
https://www.realtor.com/,8217467587,https://www.realtor.com/realestateandhomes-detail/406-E-90th-St_Chicago_IL_60619_M82174-67587,239999.0,"406 E 90th St, Chicago, IL 60619",FOR_SALE,3050.0,3,2,41.731307,-87.61404
