Data Source,ID,Post link,Price,Address,Status,Area,Bedrooms,Bathrooms,Latitude,Longitude
https://www.realtor.com/,4627036007,https://www.realtor.com/realestateandhomes-detail/7801-160th-St_Fresh-Meadows_NY_11366_M46270-36007,1348000,"78-01 160th St, Fresh Meadows, NY 11366",FOR_SALE,1530.0,4,2,40.722426,-73.807587
https://www.realtor.com/,4464366867,https://www.realtor.com/realestateandhomes-detail/228-7th-St_Brooklyn_NY_11215_M44643-66867,2995000,"228 7th St, Brooklyn, NY 11215",FOR_SALE,2190.0,4,3.5,40.671993,-73.989145
https://www.realtor.com/,3634159502,https://www.realtor.com/realestateandhomes-detail/168-McVeigh-Ave_Staten-Island_NY_10314_M36341-59502,659000,"168 McVeigh Ave, Staten Island, NY 10314",FOR_SALE,1056.0,3,2.5,40.58954,-74.154992
https://www.realtor.com/,3339858828,https://www.realtor.com/realestateandhomes-detail/46-Bevy-Ct_Brooklyn_NY_11229_M33398-58828,699000,"46 Bevy Ct, Brooklyn, NY 11229",FOR_SALE,1200.0,3,2.5,40.593476,-73.927077
https://www.realtor.com/,3716685038,https://www.realtor.com/realestateandhomes-detail/1417-Mill-Ave_Brooklyn_NY_11234_M37166-85038,705000,"1417 Mill Ave, Brooklyn, NY 11234",FOR_SALE,1188.0,3,1,40.618172,-73.916463
https://www.realtor.com/,3595160800,https://www.realtor.com/realestateandhomes-detail/1575-E-28th-St_Brooklyn_NY_11229_M35951-60800,3599000,"1575 E 28th St, Brooklyn, NY 11229",FOR_SALE,2700.0,4,5,40.612767,-73.945903
https://www.realtor.com/,3004910426,https://www.realtor.com/realestateandhomes-detail/395-Broadway-Apt-11C_New-York_NY_10013_M30049-10426,2095000,"395 Broadway Apt 11C, New York, NY 10013",FOR_SALE,1200.0,2,2,40.718649,-74.002977
https://www.realtor.com/,9543440467,https://www.realtor.com/realestateandhomes-detail/71-Powers-St_Brooklyn_NY_11211_M95434-40467,2350000,"71 Powers St, Brooklyn, NY 11211",FOR_SALE,5000.0,14,8,40.71212,-73.948349
https://www.realtor.com/,4171363807,https://www.realtor.com/realestateandhomes-detail/275-Dickie-Ave_Staten-Island_NY_10314_M41713-63807,599000,"275 Dickie Ave, Staten Island, NY 10314",FOR_SALE,1595.0,3,2,40.617269,-74.137719
https://www.realtor.com/,3465318889,https://www.realtor.com/realestateandhomes-detail/14-Brabant-St_Staten-Island_NY_10303_M34653-18889,450000,"14 Brabant St, Staten Island, NY 10303",FOR_SALE,850.0,2,2,40.631308,-74.158681
https://www.realtor.com/,4643152564,https://www.realtor.com/realestateandhomes-detail/415-Ramona-Ave_Staten-Island_NY_10312_M46431-52564,874900,"415 Ramona Ave, Staten Island, NY 10312",FOR_SALE,2038.0,3,2,40.538336,-74.199316
https://www.realtor.com/,3884798859,https://www.realtor.com/realestateandhomes-detail/12266-Nellis-St_Springfield-Gardens_NY_11413_M38847-98859,629900,"122-66 Nellis St, Springfield Gardens, NY 11413",FOR_SALE,1008.0,3,1,40.681728,-73.758663
https://www.realtor.com/,4232082286,https://www.realtor.com/realestateandhomes-detail/136-Manhattan-Ave_New-York_NY_10025_M42320-82286,4950000,"136 Manhattan Ave, New York, NY 10025",FOR_SALE,3300.0,5,4.5,40.798296,-73.961439
https://www.realtor.com/,4429855608,https://www.realtor.com/realestateandhomes-detail/8511-148th-St_Jamaica_NY_11435_M44298-55608,1298000,"85-11 148 St, Briarwood, NY 11435",FOR_SALE,1400.0,5,2,40.710801,-73.810034
https://www.realtor.com/,4965482851,https://www.realtor.com/realestateandhomes-detail/7709-251st-St_Bellerose_NY_11426_M49654-82851,729000,"77-09 251st St, Bellerose, NY 11426",FOR_SALE,1152.0,2,2,40.744693,-73.71968
https://www.realtor.com/,3987859856,https://www.realtor.com/realestateandhomes-detail/8903-Ridge-Blvd_Brooklyn_NY_11209_M39878-59856,1380000,"8903 Ridge Blvd, Brooklyn, NY 11209",FOR_SALE,2520.0,4,1.5,40.621775,-74.034376
https://www.realtor.com/,4079652873,https://www.realtor.com/realestateandhomes-detail/1333-77th-St_Brooklyn_NY_11228_M40796-52873,1260000,"1333 77th St, Brooklyn, NY 11228",FOR_SALE,1560.0,3,1.5+,40.618785,-74.007578
https://www.realtor.com/,4308185302,https://www.realtor.com/realestateandhomes-detail/1201-37th-St_Brooklyn_NY_11218_M43081-85302,1750000,"1201 37th St, Brooklyn, NY 11218",FOR_SALE,1799.0,5,2,40.643142,-73.98701
https://www.realtor.com/,4910845905,https://www.realtor.com/realestateandhomes-detail/3028-94th-St_East-Elmhurst_NY_11369_M49108-45905,899000,"30-28 94th St, East Elmhurst, NY 11369",FOR_SALE,1370.0,3,2,40.760594,-73.875189
https://www.realtor.com/,4589073384,https://www.realtor.com/realestateandhomes-detail/3827-222nd-St_Bayside_NY_11361_M45890-73384,1425000,"38-27 222nd St, Bayside, NY 11361",FOR_SALE,2625.0,5,1.5,40.767452,-73.761657
https://www.realtor.com/,4258995145,https://www.realtor.com/realestateandhomes-detail/3186-Tierney-Pl_Bronx_NY_10465_M42589-95145,999000,"3186 Tierney Pl, Bronx, NY 10465",FOR_SALE,2185.0,4,2,40.813356,-73.801733
https://www.realtor.com/,4005122363,https://www.realtor.com/realestateandhomes-detail/10304-97th-Ave_Ozone-Park_NY_11416_M40051-22363,875000,"103-04 97th Ave, Ozone Park, NY 11416",FOR_SALE,2000.0,5,2,40.687539,-73.840466
https://www.realtor.com/,4168860691,https://www.realtor.com/realestateandhomes-detail/96-Longview-Rd_Staten-Island_NY_10304_M41688-60691,929000,"96 Longview Rd, Staten Island, NY 10304",FOR_SALE,1310.0,3,2,40.610843,-74.090857
https://www.realtor.com/,4998124668,https://www.realtor.com/realestateandhomes-detail/2150-76th-St_East-Elmhurst_NY_11370_M49981-24668,949000,"2150 76th St, East Elmhurst, NY 11370",FOR_SALE,1560.0,3,2,40.768947,-73.893778
https://www.realtor.com/,3660970161,https://www.realtor.com/realestateandhomes-detail/448-Beach-144th-St_Rockaway-Park_NY_11694_M36609-70161,1790000,"448 Beach 144th St, Brooklyn, NY 11694",FOR_SALE,2697.0,3,5,40.575043,-73.86194
https://www.realtor.com/,4707522953,https://www.realtor.com/realestateandhomes-detail/3426-Boller-Ave_Bronx_NY_10475_M47075-22953,1300000,"3426 Boller Ave, Bronx, NY 10475",FOR_SALE,1280.0,8,5,40.880866,-73.835061
https://www.realtor.com/,4224578197,https://www.realtor.com/realestateandhomes-detail/444-New-Jersey-Ave_Brooklyn_NY_11207_M42245-78197,400000,"444 New Jersey Ave, Brooklyn, NY 11207",FOR_SALE,1134.0,2,3,40.668479,-73.894256
https://www.realtor.com/,3734422404,https://www.realtor.com/realestateandhomes-detail/1934-Haring-St_Brooklyn_NY_11229_M37344-22404,1250000,"1934 Haring St, Brooklyn, NY 11229",FOR_SALE,1312.0,3,2,40.604302,-73.941904
https://www.realtor.com/,4456477859,https://www.realtor.com/realestateandhomes-detail/3605-Clarendon-Rd_Brooklyn_NY_11203_M44564-77859,699000,"3605 Clarendon Rd, Brooklyn, NY 11203",FOR_SALE,1444.0,3,2,40.643881,-73.942704
https://www.realtor.com/,4791462639,https://www.realtor.com/realestateandhomes-detail/651-90th-St_Brooklyn_NY_11228_M47914-62639,1088000,"651 90th St, Brooklyn, NY 11228",FOR_SALE,1515.0,3,1.5,40.616841,-74.023195
https://www.realtor.com/,4491954333,https://www.realtor.com/realestateandhomes-detail/18-Hyman-Ct_Brooklyn_NY_11229_M44919-54333,675000,"18 Hyman Ct, Brooklyn, NY 11229",FOR_SALE,1062.0,3,1.5,40.586747,-73.923193
https://www.realtor.com/,4930527397,https://www.realtor.com/realestateandhomes-detail/26105-Bridgewater-Ave_Glen-Oaks_NY_11004_M49305-27397,1950000,"261-05 Bridgewater Ave, Glen Oaks, NY 11004",FOR_SALE,3804.0,5,3,40.75435,-73.718979
