data_source,id,post_link,list_date,sold_date,days_until_sold,price,address,status,area,bedrooms,bathrooms,latitude,longitude,community_area
https://www.realtor.com/,4317724833,https://www.realtor.com/realestateandhomes-detail/119-Acacia-Ave_Staten-Island_NY_10308_M43177-24833,2024-03-20,Not sold yet,Not sold yet,874000,"119 Acacia Ave, Staten Island, Ny 10308",FOR_SALE,1704.0,3,2.5,40.545949,-74.153942,503
https://www.realtor.com/,3462666006,https://www.realtor.com/realestateandhomes-detail/262-Genesee-Ave_Staten-Island_NY_10312_M34626-66006,2024-05-02,Not sold yet,Not sold yet,549000,"262 Genesee Ave, Staten Island, Ny 10312",FOR_SALE,1320.0,2,1.0,40.552797,-74.165275,503
https://www.realtor.com/,3716401585,https://www.realtor.com/realestateandhomes-detail/213-Currie-Ave_Staten-Island_NY_10306_M37164-01585,2024-06-07,Not sold yet,Not sold yet,849000,"213 Currie Ave, Staten Island, Ny 10306",FOR_SALE,1075.0,3,2.0,40.558051,-74.128019,503
https://www.realtor.com/,3117268803,https://www.realtor.com/realestateandhomes-detail/331-Penn-Ave_Staten-Island_NY_10306_M31172-68803,2024-06-07,Not sold yet,Not sold yet,850000,"331 Penn Ave, Staten Island, Ny 10306",FOR_SALE,1334.0,3,3.0,40.561831,-74.114099,503
https://www.realtor.com/,3238909915,https://www.realtor.com/realestateandhomes-detail/379-Shirley-Ave_Staten-Island_NY_10312_M32389-09915,2024-05-23,Not sold yet,Not sold yet,679000,"379 Shirley Ave, Staten Island, Ny 10312",FOR_SALE,1353.0,3,2.0,40.531154,-74.168775,503
https://www.realtor.com/,3352835050,https://www.realtor.com/realestateandhomes-detail/69-Daleham-St_Staten-Island_NY_10308_M33528-35050,2024-06-03,Not sold yet,Not sold yet,698000,"69 Daleham St, Staten Island, Ny 10308",FOR_SALE,1080.0,2,2.0,40.564533,-74.153436,503
https://www.realtor.com/,4697833074,https://www.realtor.com/realestateandhomes-detail/784-Barlow-Ave_Staten-Island_NY_10312_M46978-33074,2024-06-13,Not sold yet,Not sold yet,745000,"784 Barlow Ave, Staten Island, Ny 10312",FOR_SALE,1944.0,2,2.0,40.556038,-74.17466,503
https://www.realtor.com/,3414618834,https://www.realtor.com/realestateandhomes-detail/181-Androvette-Ave_Staten-Island_NY_10312_M34146-18834,2024-05-01,Not sold yet,Not sold yet,2400000,"181 Androvette Ave, Staten Island, Ny 10312",FOR_SALE,4803.0,4,4.5,40.526891,-74.18966,503
https://www.realtor.com/,9482038594,https://www.realtor.com/realestateandhomes-detail/144-Dunham-St_Staten-Island_NY_10309_M94820-38594,2023-09-20,Not sold yet,Not sold yet,2350000,"144 Dunham St, Staten Island, Ny 10309",FOR_SALE,4270.0,5,4.5,40.525295,-74.217445,503
https://www.realtor.com/,4885597786,https://www.realtor.com/realestateandhomes-detail/74-Ottavio-Promenade_Staten-Island_NY_10307_M48855-97786,2024-06-03,Not sold yet,Not sold yet,3500000,"74 Ottavio Promenade, Staten Island, Ny 10307",FOR_SALE,8517.0,4,4.5,40.502999,-74.229561,503
https://www.realtor.com/,3438813877,https://www.realtor.com/realestateandhomes-detail/469-Arden-Ave_Staten-Island_NY_10312_M34388-13877,2024-03-08,Not sold yet,Not sold yet,739000,"469 Arden Ave, Staten Island, Ny 10312",FOR_SALE,1017.0,2,2.0,40.549658,-74.186026,503
https://www.realtor.com/,4274850259,https://www.realtor.com/realestateandhomes-detail/99-Excelsior-Ave_Staten-Island_NY_10309_M42748-50259,2023-08-04,Not sold yet,Not sold yet,976800,"99 Excelsior Ave, Staten Island, Ny 10309",FOR_SALE,3305.0,4,3.5,40.520914,-74.208551,503
https://www.realtor.com/,4835641827,https://www.realtor.com/realestateandhomes-detail/109-Sharrott-Ave_Staten-Island_NY_10309_M48356-41827,2024-05-16,Not sold yet,Not sold yet,879000,"109 Sharrott Ave, Staten Island, Ny 10309",FOR_SALE,2000.0,4,3.5,40.52113,-74.213177,503
https://www.realtor.com/,3274186241,https://www.realtor.com/realestateandhomes-detail/68-Groton-St_Staten-Island_NY_10312_M32741-86241,2024-06-03,Not sold yet,Not sold yet,649999,"68 Groton St, Staten Island, Ny 10312",FOR_SALE,1224.0,3,2.5,40.535931,-74.149938,503
https://www.realtor.com/,9423642487,https://www.realtor.com/realestateandhomes-detail/6659-6675-Amboy-Rd_Staten-Island_NY_10309_M94236-42487,2023-10-15,Not sold yet,Not sold yet,2490000,"6659-6675 Amboy Rd, New York, Ny 10309",FOR_SALE,10000.0,7,6.0,40.518497,-74.224396,503
https://www.realtor.com/,3131828415,https://www.realtor.com/realestateandhomes-detail/120-Aviston-St_Staten-Island_NY_10306_M31318-28415,2024-06-03,Not sold yet,Not sold yet,745000,"120 Aviston St, Staten Island, Ny 10306",FOR_SALE,1350.0,3,1.5,40.556237,-74.118398,503
https://www.realtor.com/,4269771789,https://www.realtor.com/realestateandhomes-detail/16-Nicolosi-Loop_Staten-Island_NY_10312_M42697-71789,2024-05-07,Not sold yet,Not sold yet,2350000,"16 Nicolosi Loop, Staten Island, Ny 10312",FOR_SALE,7280.0,5,6.0,40.522763,-74.175617,503
https://www.realtor.com/,4503554344,https://www.realtor.com/realestateandhomes-detail/23-Florence-Pl_Staten-Island_NY_10309_M45035-54344,2024-06-18,Not sold yet,Not sold yet,799000,"23 Florence Pl, Staten Island, Ny 10309",FOR_SALE,1430.0,3,2.0,40.524617,-74.201331,503
https://www.realtor.com/,4705185134,https://www.realtor.com/realestateandhomes-detail/50-Almond-St_Staten-Island_NY_10312_M47051-85134,2024-05-15,Not sold yet,Not sold yet,1099000,"50 Almond St, Staten Island, Ny 10312",FOR_SALE,2124.0,3,2.5,40.550172,-74.189924,503
https://www.realtor.com/,4065169169,https://www.realtor.com/realestateandhomes-detail/57-Middle-Loop-Rd_Staten-Island_NY_10308_M40651-69169,2023-10-03,Not sold yet,Not sold yet,799999,"57 Middle Loop Rd, Staten Island, Ny 10308",FOR_SALE,2288.0,5,3.5,40.55468,-74.162528,503
https://www.realtor.com/,4956326954,https://www.realtor.com/realestateandhomes-detail/49-Brookside-Loop_Staten-Island_NY_10309_M49563-26954,2024-04-17,Not sold yet,Not sold yet,1548888,"49 Brookside Loop, Staten Island, Ny 10309",FOR_SALE,4290.0,4,4.5,40.539181,-74.214372,503
https://www.realtor.com/,3175706876,https://www.realtor.com/realestateandhomes-detail/719-Correll-Ave_Staten-Island_NY_10309_M31757-06876,2024-06-11,Not sold yet,Not sold yet,599000,"719 Correll Ave, Staten Island, Ny 10309",FOR_SALE,1900.0,3,2.5,40.545725,-74.217129,503
https://www.realtor.com/,3090477740,https://www.realtor.com/realestateandhomes-detail/39-Poets-Cir_Staten-Island_NY_10312_M30904-77740,2023-11-03,Not sold yet,Not sold yet,590000,"39 Poets Cir, Staten Island, Ny 10312",FOR_SALE,1064.0,2,1.0,40.555209,-74.198213,503
https://www.realtor.com/,9865087738,https://www.realtor.com/realestateandhomes-detail/48-Stafford-Ave_Staten-Island_NY_10312_M98650-87738,2024-05-28,Not sold yet,Not sold yet,899000,"48 Stafford Ave, Staten Island, Ny 10312",FOR_SALE,1700.0,4,3.5,40.550862,-74.183049,503
https://www.realtor.com/,3902827288,https://www.realtor.com/realestateandhomes-detail/652-Huguenot-Ave_Staten-Island_NY_10312_M39028-27288,2024-06-12,Not sold yet,Not sold yet,2999999,"652 Huguenot Ave, Staten Island, Ny 10312",FOR_SALE,5750.0,6,7.0,40.538728,-74.195685,503
https://www.realtor.com/,4334875390,https://www.realtor.com/realestateandhomes-detail/191-Androvette-Ave_Staten-Island_NY_10312_M43348-75390,2024-01-17,Not sold yet,Not sold yet,1399000,"191 Androvette Ave, Staten Island, Ny 10312",FOR_SALE,4320.0,5,4.0,40.526585,-74.189594,503
https://www.realtor.com/,3568227826,https://www.realtor.com/realestateandhomes-detail/141-Abingdon-Ave_Staten-Island_NY_10308_M35682-27826,2024-04-24,Not sold yet,Not sold yet,865000,"141 Abingdon Ave, Staten Island, Ny 10308",FOR_SALE,2002.0,4,2.5,40.553057,-74.15691,503
