data_source,id,post_link,list_date,sold_date,days_until_sold,price,address,status,area,bedrooms,bathrooms,latitude,longitude,community_area
https://www.realtor.com/,7206199375,https://www.realtor.com/realestateandhomes-detail/10504-S-Avenue-J_Chicago_IL_60617_M72061-99375,2024-06-19,Not sold yet,Not sold yet,194900.0,"10504 S Avenue J, Chicago, Il 60617",FOR_SALE,1114.0,3,2.5,41.704299,-87.534419,EAST SIDE
https://www.realtor.com/,8185301943,https://www.realtor.com/realestateandhomes-detail/5143-N-Tripp-Ave_Chicago_IL_60630_M81853-01943,2024-05-22,Not sold yet,Not sold yet,529000.0,"5143 N Tripp Ave, Chicago, Il 60630",FOR_SALE,1500.0,4,3.0,41.974931,-87.734028,ALBANY PARK
https://www.realtor.com/,7009335995,https://www.realtor.com/realestateandhomes-detail/11037-S-Morgan-St_Chicago_IL_60643_M70093-35995,2024-06-14,Not sold yet,Not sold yet,374000.0,"11037 S Morgan St, Chicago, Il 60643",FOR_SALE,3400.0,4,3.0,41.693003,-87.646901,MORGAN PARK
https://www.realtor.com/,7797077825,https://www.realtor.com/realestateandhomes-detail/5411-W-Adams-St_Chicago_IL_60644_M77970-77825,2024-03-01,Not sold yet,Not sold yet,290000.0,"5411 W Adams St, Chicago, Il 60644",FOR_SALE,1802.0,4,1.0,41.878144,-87.760094,AUSTIN
https://www.realtor.com/,8890472318,https://www.realtor.com/realestateandhomes-detail/5325-N-McVicker-Ave_Chicago_IL_60630_M88904-72318,2024-06-06,Not sold yet,Not sold yet,375000.0,"5325 N Mcvicker Ave, Chicago, Il 60630",FOR_SALE,1314.0,3,2.0,41.978266,-87.779156,JEFFERSON PARK
https://www.realtor.com/,7821266235,https://www.realtor.com/realestateandhomes-detail/5339-S-Meade-Ave_Chicago_IL_60638_M78212-66235,2024-05-14,Not sold yet,Not sold yet,439900.0,"5339 S Meade Ave, Chicago, Il 60638",FOR_SALE,2565.0,4,3.0,41.795032,-87.77421,GARFIELD RIDGE
https://www.realtor.com/,7170835921,https://www.realtor.com/realestateandhomes-detail/7232-S-Green-St_Chicago_IL_60621_M71708-35921,2024-07-01,Not sold yet,Not sold yet,40000.0,"7232 S Green St, Chicago, Il 60621",FOR_SALE,1800.0,2,1.0,41.762345,-87.6459,ENGLEWOOD
https://www.realtor.com/,7038086594,https://www.realtor.com/realestateandhomes-detail/6645-W-Hayes-Ave_Chicago_IL_60631_M70380-86594,2024-05-31,Not sold yet,Not sold yet,525000.0,"6645 W Hayes Ave, Chicago, Il 60631",FOR_SALE,3005.0,4,3.0,41.999786,-87.794127,NORWOOD PARK
https://www.realtor.com/,8009091231,https://www.realtor.com/realestateandhomes-detail/10752-S-Avenue-E_Chicago_IL_60617_M80090-91231,2024-06-27,Not sold yet,Not sold yet,309500.0,"10752 S Avenue E, Chicago, Il 60617",FOR_SALE,1424.0,3,1.5,41.699312,-87.529595,EAST SIDE
https://www.realtor.com/,8691662152,https://www.realtor.com/realestateandhomes-detail/3827-N-Kenneth-Ave_Chicago_IL_60641_M86916-62152,2024-04-19,Not sold yet,Not sold yet,1295000.0,"3827 N Kenneth Ave, Chicago, Il 60641",FOR_SALE,4413.0,4,3.5,41.950758,-87.739083,IRVING PARK
https://www.realtor.com/,7828730033,https://www.realtor.com/realestateandhomes-detail/4823-W-Schubert-Ave_Chicago_IL_60639_M78287-30033,2024-05-27,Not sold yet,Not sold yet,429900.0,"4823 W Schubert Ave, Chicago, Il 60639",FOR_SALE,2850.0,6,3.0,41.929446,-87.747609,BELMONT CRAGIN
https://www.realtor.com/,8493812219,https://www.realtor.com/realestateandhomes-detail/1210-E-85th-St_Chicago_IL_60619_M84938-12219,2023-11-30,Not sold yet,Not sold yet,175000.0,"1210 E 85Th St, Chicago, Il 60619",FOR_SALE,1500.0,3,2.0,41.740356,-87.594642,AVALON PARK
https://www.realtor.com/,8888882937,https://www.realtor.com/realestateandhomes-detail/3945-N-Newland-Ave_Chicago_IL_60634_M88888-82937,2024-05-28,Not sold yet,Not sold yet,499900.0,"3945 N Newland Ave, Chicago, Il 60634",FOR_SALE,2400.0,5,3.0,41.952162,-87.799541,DUNNING
https://www.realtor.com/,9541873514,https://www.realtor.com/realestateandhomes-detail/6346-S-Kenwood-Ave_Chicago_IL_60637_M95418-73514,2024-06-08,Not sold yet,Not sold yet,879000.0,"6346 S Kenwood Ave, Chicago, Il 60637",FOR_SALE,3200.0,5,3.5,41.77916,-87.593491,WOODLAWN
https://www.realtor.com/,7120905856,https://www.realtor.com/realestateandhomes-detail/4332-S-Saint-Lawrence-Ave_Chicago_IL_60653_M71209-05856,2024-06-11,Not sold yet,Not sold yet,698000.0,"4332 S Saint Lawrence Ave, Chicago, Il 60653",FOR_SALE,3500.0,5,4.0,41.8157,-87.611964,GRAND BOULEVARD
https://www.realtor.com/,7632725696,https://www.realtor.com/realestateandhomes-detail/1714-W-Wabansia-Ave_Chicago_IL_60622_M76327-25696,2024-05-30,Not sold yet,Not sold yet,890000.0,"1714 W Wabansia Ave, Chicago, Il 60622",FOR_SALE,2474.0,3,2.5,41.912613,-87.670881,WEST TOWN
https://www.realtor.com/,8136560780,https://www.realtor.com/realestateandhomes-detail/50-E-Cedar-St_Chicago_IL_60611_M81365-60780,2024-04-22,Not sold yet,Not sold yet,2150000.0,"50 E Cedar St, Chicago, Il 60611",FOR_SALE,5000.0,5,5.5,41.902687,-87.626367,NEAR NORTH SIDE
https://www.realtor.com/,7704347230,https://www.realtor.com/realestateandhomes-detail/1426-W-Carmen-Ave_Chicago_IL_60640_M77043-47230,2024-06-12,Not sold yet,Not sold yet,875000.0,"1426 W Carmen Ave, Chicago, Il 60640",FOR_SALE,2400.0,4,2.0,41.974668,-87.665845,UPTOWN
https://www.realtor.com/,7566336220,https://www.realtor.com/realestateandhomes-detail/1625-E-86th-St_Chicago_IL_60617_M75663-36220,2024-06-08,Not sold yet,Not sold yet,339000.0,"1625 E 86Th St, Chicago, Il 60617",FOR_SALE,2112.0,3,3.0,41.738492,-87.584192,AVALON PARK
https://www.realtor.com/,8279239998,https://www.realtor.com/realestateandhomes-detail/8934-S-Marshfield-Ave_Chicago_IL_60620_M82792-39998,2024-06-18,Not sold yet,Not sold yet,360000.0,"8934 S Marshfield Ave, Chicago, Il 60620",FOR_SALE,2261.0,4,2.5,41.731047,-87.664492,WASHINGTON HEIGHTS
https://www.realtor.com/,7256759292,https://www.realtor.com/realestateandhomes-detail/2236-W-Leland-Ave_Chicago_IL_60625_M72567-59292,2024-05-30,Not sold yet,Not sold yet,1599000.0,"2236 W Leland Ave, Chicago, Il 60625",FOR_SALE,3600.0,5,3.5,41.967101,-87.685504,LINCOLN SQUARE
https://www.realtor.com/,9523466928,https://www.realtor.com/realestateandhomes-detail/627-W-46th-St_Chicago_IL_60609_M95234-66928,2024-02-24,Not sold yet,Not sold yet,229000.0,"627 W 46Th St, Chicago, Il 60609",FOR_SALE,2000.0,5,2.0,41.810497,-87.641827,NEW CITY
https://www.realtor.com/,8166586980,https://www.realtor.com/realestateandhomes-detail/5926-S-Austin-Ave_Chicago_IL_60638_M81665-86980,2024-05-23,Not sold yet,Not sold yet,449000.0,"5926 S Austin Ave, Chicago, Il 60638",FOR_SALE,2086.0,4,2.0,41.784347,-87.772111,CLEARING
https://www.realtor.com/,8591506034,https://www.realtor.com/realestateandhomes-detail/7215-W-Clarence-Ave_Chicago_IL_60631_M85915-06034,2024-06-20,Not sold yet,Not sold yet,429900.0,"7215 W Clarence Ave, Chicago, Il 60631",FOR_SALE,1352.0,3,1.5,41.994202,-87.807531,NORWOOD PARK
https://www.realtor.com/,9611677599,https://www.realtor.com/realestateandhomes-detail/1500-N-Lake-Shore-Dr-9C_Chicago_IL_60610_M96116-77599,2023-12-14,Not sold yet,Not sold yet,1500000.0,"1500 N Lake Shore Dr Unit 9C, Chicago, Il 60610",FOR_SALE,3412.0,4,3.5,41.909809,-87.62674,NEAR NORTH SIDE
https://www.realtor.com/,8393102677,https://www.realtor.com/realestateandhomes-detail/351-W-23rd-Pl_Chicago_IL_60616_M83931-02677,2024-06-26,Not sold yet,Not sold yet,388000.0,"351 W 23Rd Pl, Chicago, Il 60616",FOR_SALE,1200.0,4,2.0,41.849607,-87.636513,ARMOUR SQUARE
